tracking_id	FUNCTION	Sample_10.1_0	Sample_10.2_0	Sample_20.1_0	Sample_20.2_0	Sample_0.1_0	Sample_0.2_0
HWER_09928	Protein of unknown function	34.195	34.5577	41.744	38.4339	85.4547	65.3772
HWER_09929	Similar to GCY1 Glycerol 2-dehydrogenase (NADP(+)) (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	2.86822	3.07675	3.29492	3.38692	1.06063	1.1411
HWER_09930	Similar to PCYT2 Ethanolamine-phosphate cytidylyltransferase (Bos taurus)	17.5486	16.4324	21.2167	21.0771	16.9906	13.6557
HWER_09931	Similar to MRPL40 54S ribosomal protein L40, mitochondrial (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	37.9721	40.5086	41.3502	51.5234	90.1279	85.9837
HWER_09932	Similar to GET1 Protein GET1 (Phaeosphaeria nodorum (strain SN15 / ATCC MYA-4574 / FGSC 10173))	27.4598	26.3627	22.8063	22.3222	39.0337	32.571
HWER_09933	Similar to rnr-1 Ribonucleoside-diphosphate reductase large chain (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))	66.653	68.7504	52.976	66.3706	131.248	132.928
HWER_09934	Similar to SPAC15E1.02c UPF0591 membrane protein C15E1.02c (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	653.42	535.901	478.083	479.909	299.261	213.123
HWER_09935	Protein of unknown function	13.2411	15.5036	12.2883	12.2338	12.8324	12.905
HWER_09936	Protein of unknown function	4.83632	5.26336	6.38683	6.6829	8.02076	11.6422
HWER_09937		0	0	0	0	0	0
HWER_09938	Similar to spn2 Septin homolog spn2 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	101.211	101.196	114.319	113.641	139.745	115.339
HWER_09939	Similar to rec14 Meiotic recombination protein rec14 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	21.8893	18.8309	19.3903	17.2382	12.7967	12.6209
HWER_09940	Similar to YEL023C Uncharacterized protein YEL023C (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	2.57209	2.55921	3.51035	3.39686	2.00175	2.11309
HWER_09941	Similar to kex1 Pheromone-processing carboxypeptidase kex1 (Sclerotinia sclerotiorum (strain ATCC 18683 / 1980 / Ss-1))	24.2087	26.1605	29.9173	31.8346	16.8033	20.1378
HWER_09942	Similar to RHM52 DNA repair and recombination protein rhm52 (Magnaporthe oryzae (strain 70-15 / ATCC MYA-4617 / FGSC 8958))	17.8284	17.6704	14.8316	14.0117	18.2419	14.3537
HWER_09943	Similar to SPCC191.08 Uncharacterized ORAOV1 family protein C191.08 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	1.54754e-06	3.2566e-07	1.82603e-06	6.81279e-07	3.47152e-08	6.29326e-08
HWER_09944	Similar to rar1 Probable methionine--tRNA ligase, cytoplasmic (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	35.2803	31.515	38.689	35.1308	4.99901	8.73518
HWER_09945	Similar to SPAPB1A11.02 AB hydrolase superfamily protein B1A11.02 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	14.9556	12.386	20.3904	20.8491	10.3694	8.94231
HWER_09946	Protein of unknown function	1.2646	3.29343e-09	0.820045	1.1856e-08	0	1.06595e-08
HWER_09947	Protein of unknown function	7.51948	9.01801	26.8694	26.5151	18.0721	19.1055
HWER_09948	Protein of unknown function	2.3122	2.05549	3.70042	2.8663	0.934879	0.814549
HWER_09949	Protein of unknown function	2.29127	2.56366	3.76076	3.66502	12.9206	5.59073
HWER_09950	Protein of unknown function	8.54426	7.95303	6.54025	6.286	9.24505	13.1329
HWER_09951	Protein of unknown function	4.92991	4.93966	7.0856	6.00527	7.02477	9.52857
HWER_09952	Similar to yxeQ Uncharacterized protein YxeQ (Bacillus subtilis (strain 168))	1.40502e-07	1.78902e-08	2.92751e-08	2.39199e-08	2.64523e-08	1.48145e-07
HWER_09953	Similar to araC L-arabonate dehydratase (Azospirillum brasilense)	19.7095	17.4998	9.62348	9.03038	5.32926	3.97818
HWER_09954	Protein of unknown function	3.43758	3.38438	1.25155	1.13242	1.53006	4.10123
HWER_09955	Protein of unknown function	12.4992	13.148	10.7445	9.02212	2.79404	1.72559
HWER_09956	Similar to ucp3 UBA domain-containing protein 3 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	11.4197	10.1832	13.7599	13.2628	3.71583	3.10208
HWER_09957	Protein of unknown function	0.54207	0.435087	0.318103	0.461218	1.13864	0.660621
HWER_09958	Similar to STL1 Sugar transporter STL1 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	1.95244	2.31735	3.4116	3.18761	3.07364	2.62471
HWER_09959	Protein of unknown function	75.8246	70.5289	50.8603	54.4192	141.541	105.172
HWER_09960	Similar to ade5 Phosphoribosylglycinamide formyltransferase (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	35.3626	41.6548	46.2563	42.4301	20.1606	22.3956
HWER_09961	Similar to 93G11.130 Probable methionine--tRNA ligase, mitochondrial (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))	19.3172	20.6566	17.9619	17.327	11.821	15.1138
HWER_09962	Protein of unknown function	6.12198	5.73374	7.01758	6.80938	17.4009	13.969
HWER_09963	Protein of unknown function	23.2018	22.223	38.3762	33.6657	51.9685	51.236
HWER_09964	Similar to Serine/threonine-protein kinase SRPK (Physarum polycephalum)	5.84689	6.54564	7.99821	8.24961	6.91838	8.12106
HWER_09965	Similar to PUP3 Proteasome subunit beta type-3 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	100.398	95.5165	101.332	101.207	157.11	154.842
HWER_09966	Similar to MRPL25 54S ribosomal protein L25, mitochondrial (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	27.3465	25.5372	36.4077	32.5128	37.7384	37.8757
HWER_09967	Similar to SDR1 (+)-neomenthol dehydrogenase (Arabidopsis thaliana)	0.595486	0.65381	3.63553	1.23485	1.61071e-08	8.88218e-08
HWER_09968	Similar to AMFR E3 ubiquitin-protein ligase AMFR (Homo sapiens)	8.42615	8.06408	10.3	11.2482	29.1768	22.853
HWER_09969	Protein of unknown function	2.62529	2.63035	1.80504	1.54969	3.0882	5.3005
HWER_09970	Similar to SPCC548.05c Uncharacterized RING finger protein C548.05c (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	16.0726	15.9525	13.0568	12.6247	19.7103	12.9483
HWER_09971	Similar to spe-1 Ornithine decarboxylase (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))	71.6384	58.6322	51.069	50.5756	35.317	28.0513
HWER_09972	Similar to eglC Probable glucan endo-1,3-beta-glucosidase eglC (Aspergillus oryzae (strain ATCC 42149 / RIB 40))	59.6576	48.3898	42.6727	38.1793	34.1231	36.494
HWER_09973	Similar to pho-4 Phosphate-repressible phosphate permease (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))	6.46418	6.76918	4.18727	3.92688	10.3971	6.25088
HWER_09974	Similar to GAP1 General amino-acid permease GAP1 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	4.76971	4.19114	3.15903	3.08354	7.18089	7.06725
HWER_09975	Similar to DED1 ATP-dependent RNA helicase DED1 (Phaeosphaeria nodorum (strain SN15 / ATCC MYA-4574 / FGSC 10173))	40.8684	38.53	51.3835	53.7818	156.591	118.388
HWER_09976	Protein of unknown function	0.68351	0.549029	0.685312	0.570446	1.74937	0.770823
HWER_09977	Similar to erd1 Protein ERD1 homolog 1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	9.15953	9.16703	8.68148	7.6856	9.83337	6.69091
HWER_09978	Similar to ECM29 Proteasome component ECM29 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	4.05665	4.28683	3.6912	3.91634	2.54869	2.17052
HWER_09979	Similar to svkA Serine/threonine-protein kinase svkA (Dictyostelium discoideum)	3.61939	3.96825	4.40158	3.87497	2.68941	3.87596
HWER_09980	Similar to AO090003000058 Probable carboxypeptidase AO090003000058 (Aspergillus oryzae (strain ATCC 42149 / RIB 40))	10.4131	10.8333	11.3196	11.0032	17.8774	21.7788
HWER_09981	Similar to URA6 Uridylate kinase (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	42.807	44.1158	45.3082	47.6567	128.463	105.664
HWER_09982	Similar to ATG5 Autophagy protein 5 (Phaeosphaeria nodorum (strain SN15 / ATCC MYA-4574 / FGSC 10173))	20.7403	21.1481	25.3564	22.4056	31.6418	22.9192
HWER_09983	Protein of unknown function	71.027	62.0897	29.9522	31.1637	43.8542	33.7975
HWER_09984	Similar to Tex30 Testis-expressed sequence 30 protein (Mus musculus)	8.37811	7.95262	9.35779	7.63196	8.85921	5.28186
HWER_09985	Similar to YLR241W Uncharacterized membrane protein YLR241W (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	12.3231	12.2446	8.17155	7.69721	10.6407	11.645
HWER_09986	Similar to PDAT9 Pisatin demethylase (Fusarium solani subsp. pisi)	3.27628	2.40909	3.62681	3.8391	0.625777	1.69872
HWER_09987	Similar to SPAC30D11.11 Uncharacterized protein C30D11.11 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	15.5476	14.8389	11.1402	9.39045	7.62509	8.85683
HWER_09988	Similar to egl2 Endoglucanase EG-II (Hypocrea jecorina)	1.06664	1.14898	0.782137	1.29265	1.84036	0.929094
HWER_09989	Similar to BSC6 Bypass of stop codon protein 6 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	2.13494	2.0908	2.91682	2.61634	1.63123	2.15831
HWER_09990	Protein of unknown function	14.4685	15.8562	24.02	25.5566	28.4177	22.1181
HWER_09991	Similar to SPAC2E1P5.05 Uncharacterized WD repeat-containing protein C2E1P5.05 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	1.51607e-07	3.67438e-08	7.39237e-08	4.72814e-08	2.77292e-08	5.37651e-08
HWER_09992	Similar to mcl1 Minichromosome loss protein 1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	14.7819	15.5818	9.60922	11.5711	20.5463	25.5342
HWER_09993	Similar to CHZ1 Histone H2A.Z-specific chaperone CHZ1 (Phaeosphaeria nodorum (strain SN15 / ATCC MYA-4574 / FGSC 10173))	72.7258	77.2589	84.3617	73.7817	108.305	110.64
HWER_09994	Similar to glt1 Putative glutamate synthase [NADPH] (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	30.7338	30.1285	16.2149	20.5215	23.5188	28.2085
HWER_09995	Protein of unknown function	5.86807	6.45356	5.53828	5.79851	8.2958	6.46723
HWER_09996	Similar to TDA3 Putative oxidoreductase TDA3 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	21.7991	16.093	16.6949	16.7885	6.19046	4.73646
HWER_09997	Similar to acnA Actin, gamma (Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139))	584.39	568.138	644.597	624.027	736.852	710.415
HWER_09998	Similar to fes1 Hsp70 nucleotide exchange factor fes1 (Aspergillus terreus (strain NIH 2624 / FGSC A1156))	80.3253	73.1083	35.9393	87.328	59.0806	34.3179
HWER_09999	Similar to WWM1 WW domain-containing protein WWM1 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	108.818	81.873	84.7232	97.2551	24.2025	20.3837
HWER_10000	Protein of unknown function	4.61515	4.33229	6.34426	5.99667	3.66231	3.04809
HWER_10001	Similar to ECI1 3,2-trans-enoyl-CoA isomerase (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	8.65135	10.134	20.094	19.0589	11.5872	15.9004
HWER_10002	Similar to PET100 Protein PET100, mitochondrial (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	39.8243	43.0572	58.7471	52.6203	71.8057	49.5456
HWER_10003	Similar to SPBC800.10c Uncharacterized calcium-binding protein C800.10c (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	29.6452	25.84	21.9955	22.5771	22.9894	18.9448
HWER_10004	Similar to udh Uronate dehydrogenase (Pseudomonas syringae pv. tomato (strain DC3000))	25.7598	16.3891	26.0273	23.1134	4.48461	4.82501
HWER_10005	Protein of unknown function	52.7084	45.5538	35.0207	30.7148	36.325	31.4836
HWER_10006	Similar to SPAPB1A10.06c Putative ATP-dependent RNA helicase PB1A10.06c (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	2.06672	2.50309	5.16026	4.66303	4.28262	3.88586
HWER_10007	Protein of unknown function	22.0959	24.5871	46.6894	41.8447	35.1301	28.8108
HWER_10008	Protein of unknown function	2.2873	2.45968	2.99844	2.64789	1.84466	1.38207
HWER_10009	Similar to trx-2 Probable thioredoxin-2 (Caenorhabditis elegans)	49.9153	49.2754	35.0052	39.4279	90.0673	102.744
HWER_10010	Similar to clptm1 Cleft lip and palate transmembrane protein 1 homolog (Danio rerio)	20.5203	22.2668	22.3084	19.262	21.1149	20.2004
HWER_10011	Similar to ctl1 Choline transporter-like protein ctl1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	10.6951	11.1667	5.60102	4.87552	2.65013	4.08021
HWER_10012	Similar to mcp2 Meiotic coiled-coil protein 2 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	0.891222	0.861773	0.687778	0.580519	0.0915394	0.0883268
HWER_10013	Similar to SEY1 Protein SEY1 (Phaeosphaeria nodorum (strain SN15 / ATCC MYA-4574 / FGSC 10173))	32.2424	28.8759	21.1147	22.609	16.6089	17.6645
HWER_10014	Protein of unknown function	3.71696	4.93924	6.92045	6.43891	10.9783	11.4977
HWER_10015	Similar to SPBC83.11 Putative transporter C83.11 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	12.7296	12.9312	15.3825	13.9742	18.7344	17.5377
HWER_10016	Similar to abp2 ARS-binding protein 2 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	0.489426	0.629588	0.676489	0.582615	0.914161	0.886376
HWER_10017	Similar to PMP47B Peroxisomal membrane protein PMP47B (Candida boidinii)	50.9884	51.4126	46.7755	49.2197	37.6562	50.3907
HWER_10018	Similar to ppt1 Serine/threonine-protein phosphatase T (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	23.8727	24.0991	25.702	26.8245	22.0231	24.7018
HWER_10019	Similar to spt4 Transcription elongation factor spt4 (Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100))	10.8177	11.2088	11.7951	13.1192	14.4003	12.7054
HWER_10020	Protein of unknown function	2.31628	3.09508	2.22441	2.58791	16.8576	9.15506
HWER_10021	Similar to SPAC1687.02 Probable CAAX prenyl protease 2 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	22.8684	24.7866	15.4565	15.559	32.5949	31.2379
HWER_10022	Similar to rfc4 Replication factor C subunit 4 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	13.7003	14.2464	16.5599	16.4552	11.56	11.0254
HWER_10023	Similar to MAN1B1 Endoplasmic reticulum mannosyl-oligosaccharide 1,2-alpha-mannosidase (Homo sapiens)	13.4285	13.3523	19.9355	17.3158	12.6316	10.8152
HWER_10024	Similar to opsB Probable aspartic-type endopeptidase opsB (Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100))	59.495	55.4392	15.4914	19.5189	16.2945	26.9073
HWER_10025	Similar to pi063 UPF0220 protein C8D2.02c (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	37.86	34.5238	31.5156	33.015	73.1155	68.3821
HWER_10026	Similar to YMR210W Putative esterase YMR210W (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	15.5432	15.2867	16.9103	16.2584	23.0667	22.3211
HWER_10027	Similar to LOC1 60S ribosomal subunit assembly/export protein LOC1 (Coccidioides immitis (strain RS))	17.5517	16.1133	21.6135	15.3143	11.2525	18.0964
HWER_10028	Similar to ssl3 MAU2 chromatid cohesion factor homolog (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	6.28052	6.23022	5.49391	4.59198	3.57041	3.53386
HWER_10029	Similar to vps55 Vacuolar protein sorting-associated protein 55 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	65.748	68.006	67.7109	67.0985	163.376	122.746
HWER_10030	Similar to cwh43 Protein cwh43 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	30.089	32.8696	29.0957	31.6233	45.8038	51.9527
HWER_10031	Similar to SPAC19G12.04 Ureidoglycolate lyase (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	1.83975e-06	2.28067e-07	1.43914e-07	1.26882e-07	1.81584e-07	5.58655e-07
HWER_10032	Similar to ESBP6 Uncharacterized transporter ESBP6 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	67.8878	52.0064	21.1583	16.5613	56.9564	110.486
HWER_10033	Similar to ARD D-arabinitol 2-dehydrogenase [ribulose-forming] (Candida tropicalis)	4.6027	3.95017	3.76435	3.13813	4.85791	10.3076
HWER_10034	Similar to CHT Cyanide hydratase (Gloeocercospora sorghi)	23.9752	24.3406	26.1882	50.2167	7.81358	9.32108
HWER_10035	Protein of unknown function	5.69532	6.85342	4.11916	4.29734	8.27137	6.91365
HWER_10036	Similar to AIM2 Protein AIM2 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	23.5002	18.0933	10.7933	8.94418	3.78158	2.4419
HWER_10037	Protein of unknown function	0.742769	0.149265	0.314155	0.0952449	0	0.952317
HWER_10038	Protein of unknown function	3.58536	3.53511	3.0119	3.47759	7.89797	10.1151
HWER_10039	Protein of unknown function	1.22868	1.52542	1.9158	2.24392	2.43681	3.09457
HWER_10040	Protein of unknown function	0.647362	0.638224	1.19282	1.08891	1.10226	0.814085
HWER_10041	Protein of unknown function	77.8823	79.1493	49.0482	47.1552	168.703	148.769
HWER_10042	Protein of unknown function	5.51737	5.49458	8.6763	8.86415	0.842918	0.758003
HWER_10043	Similar to iphP Tyrosine-protein phosphatase (Nostoc commune)	44.6064	38.8076	57.2093	75.1873	1.15194	2.83841
HWER_10044	Similar to SPAC23A1.09 Uncharacterized RNA-binding protein C23A1.09 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	2.95822	3.8712	1.94877	2.45552	9.43971	6.37907
HWER_10045	Similar to COG3 Conserved oligomeric Golgi complex subunit 3 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	2.33881	2.46031	1.63518	1.31535	8.34016e-08	1.04884e-07
HWER_10046	Similar to YMC1 Carrier protein YMC1, mitochondrial (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	21.8957	22.5702	22.719	24.4143	16.1435	18.1185
HWER_10047	Protein of unknown function	8.36472	8.01781	8.05624	6.64199	2.52059	2.33424
HWER_10048	Similar to MRP4 37S ribosomal protein MRP4, mitochondrial (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	39.6323	35.4871	43.7462	43.0201	41.2559	41.8281
HWER_10049	Protein of unknown function	4.79066	4.56237	6.51412	5.58172	1.33441	1.61099
HWER_10050	Similar to RBA50 RNA polymerase II-associated protein RBA50 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	5.87154	5.24961	7.62348	7.6939	5.11475	3.55131
HWER_10051	Similar to rbd2 Rhomboid protein 2 (Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100))	17.3108	19.0013	23.3787	22.3883	38.0743	40.5789
HWER_10052	Similar to GAA1 GPI transamidase component GAA1 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	32.4084	32.9142	31.7266	31.3887	41.6302	37.7658
HWER_10053	Protein of unknown function	104.914	116.702	80.0708	78.5685	57.7181	60.8907
HWER_10054	Similar to ago1 Protein argonaute (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	1.73226	1.89628	3.66533	3.28701	0.693425	1.77792
HWER_10055	Protein of unknown function	48.4059	49.5412	56.3757	61.2897	119.728	104.55
HWER_10056	Protein of unknown function	1.01702	0.794211	0.685085	0.718403	0.175793	0.173506
HWER_10057	Similar to sec14 Sec14 cytosolic factor (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	151.348	138.572	116.101	127.565	140.516	135.225
HWER_10058	Similar to PDAP1 28 kDa heat- and acid-stable phosphoprotein (Homo sapiens)	96.9911	94.3193	71.8666	73.1953	128.11	156.299
HWER_10059	Similar to KBTBD4 Kelch repeat and BTB domain-containing protein 4 (Homo sapiens)	2.58233	2.41776	2.89916	2.93741	15.0856	12.9939
HWER_10060	Similar to dehH2 Haloacetate dehalogenase H-2 (Moraxella sp. (strain B))	1.23291	1.30676	2.83912	2.31111	0.917481	0.301941
HWER_10061	Similar to yisB Uncharacterized protein YisB (Bacillus subtilis (strain 168))	18.5565	15.8844	15.6097	15.9166	6.26013	10.8596
HWER_10062	Similar to LIP1 Lipase 1 (Geotrichum candidum)	47.5084	41.9019	14.37	15.4361	15.6108	12.4614
HWER_10063	Protein of unknown function	614.167	506.443	478.687	521.02	301.976	149.308
HWER_10064	Similar to KEL3 Kelch repeat-containing protein 3 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	13.22	14.6298	20.7431	18.0598	21.0961	18.5781
HWER_10065	Similar to pip Proline iminopeptidase (Aeromonas sobria)	4.86845	5.57544	7.37074	7.20579	8.53539	10.2333
HWER_10066	Similar to pho-4 Phosphate-repressible phosphate permease (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))	35.8984	42.3332	3.6584	3.60739	7.8531	4.35747
HWER_10067	Similar to SNOG_15727 Eukaryotic translation initiation factor 3 subunit K (Phaeosphaeria nodorum (strain SN15 / ATCC MYA-4574 / FGSC 10173))	93.2623	93.7111	99.7166	88.7102	239.186	165.771
HWER_10068	Similar to asf1 Histone chaperone asf1 (Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139))	29.8991	31.61	37.9481	38.1041	22.1916	31.1731
HWER_10069	Similar to SRO7 Lethal(2) giant larvae protein homolog SRO7 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	9.97574	9.8309	8.86629	8.49322	1.02203	1.31627
HWER_10070	Similar to aldA Aldehyde dehydrogenase (Aspergillus niger)	10.8966	10.6024	5.30762	5.37293	9.78686	14.2484
HWER_10071	Similar to GLO5 Peroxisomal (S)-2-hydroxy-acid oxidase GLO5 (Arabidopsis thaliana)	0.0208245	0.119223	0.0204284	0.0225265	0.483956	0
HWER_10072	Similar to Aldh6a1 Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial (Mus musculus)	0.108616	0.0951015	0.00885525	0.0638642	0	0
HWER_10073	Similar to YLL056C Uncharacterized protein YLL056C (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	0.67424	0.723743	0.523668	0.470979	0.0979031	0.559096
HWER_10074	Similar to gatA 4-aminobutyrate aminotransferase (Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139))	1.92883	1.75504	1.06987	1.05853	0.262668	0.397923
HWER_10075	Similar to dapA 4-hydroxy-tetrahydrodipicolinate synthase (Methanopyrus kandleri (strain AV19 / DSM 6324 / JCM 9639 / NBRC 100938))	0.177468	0.0304855	0.0386644	0.0352969	3.60993e-09	5.68876e-11
HWER_10076	Protein of unknown function	5.07419	5.34429	4.81844	4.45265	5.63862	3.96076
HWER_10077	Similar to mtr N amino acid transport system protein (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))	0.441593	0.515326	0.416455	0.69147	0.0127386	0.488306
HWER_10078	Similar to qa-y Quinate permease (Neurospora terricola)	3.42383	5.17539	1.58783	1.71409	1.56357	1.33939
HWER_10079	Similar to tim54 Mitochondrial import inner membrane translocase subunit tim54 (Aspergillus oryzae (strain ATCC 42149 / RIB 40))	5.98679	5.42	7.27923	7.04472	73.0158	52.9704
HWER_10080	Similar to moc3 Transcriptional regulatory protein moc3 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	46.0205	47.3677	59.0844	54.8842	24.0408	22.7744
HWER_10081	Similar to RSB1 Sphingoid long-chain base transporter RSB1 (Saccharomyces cerevisiae (strain Lalvin EC1118 / Prise de mousse))	70.1051	66.6054	37.5555	45.8062	33.4777	27.4899
HWER_10082	Similar to SLC25A26 S-adenosylmethionine mitochondrial carrier protein (Bos taurus)	52.6157	50.6281	32.5034	36.4149	32.1648	37.1788
HWER_10083	Similar to BGL2 Glucan 1,3-beta-glucosidase (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))	104.201	102.878	121.272	127.155	112.242	130.555
HWER_10084	Similar to RRP1B Ribosomal RNA processing protein 1 homolog B (Homo sapiens)	20.8946	19.6127	30.2901	30.0412	210.414	221.648
HWER_10085	Similar to dim-5 Histone-lysine N-methyltransferase, H3 lysine-9 specific dim-5 (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))	2.7157	3.23135	3.80015	4.43486	3.37377	3.10959
HWER_10086	Similar to tma20 Translation machinery-associated protein 20 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	50.8018	46.3763	74.6952	63.3145	35.884	25.9451
HWER_10087	Similar to UM10205 Small glutamine-rich tetratricopeptide repeat-containing protein 2 (Ustilago maydis (strain 521 / FGSC 9021))	62.6732	60.5365	67.6917	76.3466	35.7103	37.2689
HWER_10088	Similar to SPAC1527.03 Uncharacterized HTH La-type RNA-binding protein C1527.03 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	22.2135	18.973	20.3307	18.9654	4.97437	6.51486
HWER_10089	Protein of unknown function	9.04404	12.2773	10.8641	11.494	16.3365	16.3562
HWER_10090	Similar to KIAA1432 Protein RIC1 homolog (Homo sapiens)	4.53495	3.0279	4.40547	3.00776	4.71102e-08	2.16612e-07
HWER_10091	Similar to ckb-2 Casein kinase II subunit beta-2 (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))	16.1006	18.6899	20.4425	21.0578	43.2754	46.493
HWER_10092	Protein of unknown function	0.481308	0.450909	1.16992	0.938781	0.878275	2.25739
HWER_10093	Similar to SOD4 Cell surface superoxide dismutase [Cu-Zn] 4 (Candida albicans (strain SC5314 / ATCC MYA-2876))	9.36854	9.0576	0.349061	0.341743	37.9327	28.6648
HWER_10094	Protein of unknown function	2.50731	2.33591	2.24259	1.70027	1.52934	2.05001
HWER_10095	Protein of unknown function	0	0	0	0	0	0
HWER_10096	Similar to CAH Cyanamide hydratase (Myrothecium verrucaria)	2.05655	2.28322	1.78555	1.96867	6.10148	7.41898
HWER_10097	Similar to SAH1 Adenosylhomocysteinase (Candida albicans (strain SC5314 / ATCC MYA-2876))	448.094	410.889	653.703	646.049	277.769	208.674
HWER_10098	Protein of unknown function	19.6606	19.3811	22.9946	21.5593	6.20108	6.98935
HWER_10099	Similar to SPBC29A3.09c Uncharacterized ABC transporter ATP-binding protein C29A3.09c (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	31.33	36.0234	43.207	47.2974	43.3783	47.5761
HWER_10100	Similar to rsc7 Chromatin structure-remodeling complex subunit rsc7 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	11.6428	11.1555	9.39013	9.29825	25.469	20.0587
HWER_10101		12.6865	0	0	0	0	0
HWER_10102	Similar to dpb4 DNA polymerase epsilon subunit D (Schizosaccharomyces pombe (strain 972 / ATCC 24843))	41.6929	36.7196	38.2582	42.4901	104.313	99.0379
HWER_10103	Similar to Etnk1 Ethanolamine kinase 1 (Mus musculus)	118.542	94.7721	131.334	132.548	10.0199	14.5874
