#GENEID	CHROM	START	END	STRAND	RPKM0	RPKM10	RPKM20	GENEDESC
HWER_05298	unitig_35	22702	24341	-	167.268	103.8594	55.49275	Protein of unknown function
HWER_05301	unitig_35	28802	30368	+	28.29875	21.30435	17.1726	Protein of unknown function
HWER_05307	unitig_35	46396	50458	-	29.35695	46.0353	55.92375	Similar to LSP1 Sphingolipid long chain base-responsive protein LSP1 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_05327	unitig_35	137474	140361	+	2.923355	2.51178	1.57638	Similar to AOX1 Alcohol oxidase 1 (Komagataella pastoris (strain GS115 / ATCC 20864))
HWER_05333	unitig_35	153673	157923	-	6.53125	8.09123	8.458185	Similar to atg26 Sterol 3-beta-glucosyltransferase (Aspergillus oryzae (strain ATCC 42149 / RIB 40))
HWER_05335	unitig_35	161144	163770	+	1.371613	1.481978	2.05294	Protein of unknown function
HWER_05347	unitig_35	201198	203444	+	1.2394	15.75468	26.0175	Similar to SPAC32A11.02c Uncharacterized protein C32A11.02c (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_05348	unitig_35	203961	205886	+	47.8037	46.5	42.10405	Similar to erd2 ER lumen protein-retaining receptor (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_05350	unitig_35	207539	209464	-	0.8604495	0.6585375	0.577318	Similar to SPBC15C4.04c Uncharacterized amino-acid permease C15C4.04c (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_05352	unitig_35	211722	213055	-	70.02625	32.1149	18.34685	Protein of unknown function
HWER_14476	unitig_350	5076	9257	-	14.0844	10.963735	8.218895	Similar to SPCC1827.07c Protein SYG1 homolog (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_14484	unitig_350	30044	30670	-	0.09980175	0.17839	0.2264875	Protein of unknown function
HWER_16061	unitig_351	5561	7521	+	26.3205	10.402095	4.54787	Protein of unknown function
HWER_14518	unitig_352	28813	30922	+	21.02745	21.4769	21.0889	Protein of unknown function
HWER_14520	unitig_352	34594	36675	-	9.46329	15.22195	18.7049	Similar to xdhA Probable D-xylulose reductase A (Aspergillus terreus (strain NIH 2624 / FGSC A1156))
HWER_14194	unitig_353	19031	19983	-	4.284675	8.26046	11.92435	Similar to MAG1 DNA-3-methyladenine glycosylase (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_14204	unitig_353	46714	47947	+	0.9726325	4.092345	6.697685	Protein of unknown function
HWER_14297	unitig_354	15076	16388	+	1.6636025	0.9679625	1.139775	Protein of unknown function
HWER_14300	unitig_354	20480	22264	-	24.133	14.235265	7.57535	Similar to spt3 SAGA complex subunit spt3 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_14494	unitig_356	9517	11329	-	6.39689	3.3153165	0.798448	Similar to tetX Tetracycline resistance protein from transposon Tn4351/Tn4400 (Bacteroides fragilis)
HWER_14993	unitig_358	15088	17451	-	23.2151	30.48285	37.23625	Protein of unknown function
HWER_14997	unitig_358	23555	26653	+	9.584755	9.190855	8.96111	Similar to apl5 AP-3 complex subunit delta (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_04134	unitig_36	181	1346	-	0.06014	0.06014	0.0564745	Similar to TPO1 Polyamine transporter 1 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_04140	unitig_36	20938	26148	+	2.225755	2.63836	3.257485	Similar to NIK1 Histidine protein kinase NIK1 (Candida albicans (strain SC5314 / ATCC MYA-2876))
HWER_04145	unitig_36	40361	42503	-	5.29345	23.847015	36.24495	Similar to Esyt1 Extended synaptotagmin-1 (Mus musculus)
HWER_04151	unitig_36	54504	57308	-	6.65515	7.60799	7.19504	Similar to SPBC557.05 Uncharacterized protein C557.05 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_04169	unitig_36	100383	102474	-	2874.695	2478.26	1701.805	Similar to aac ADP,ATP carrier protein (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))
HWER_04173	unitig_36	110552	112562	+	0.6632185	3.285205	6.29821	Similar to STL1 Sugar transporter STL1 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_04174	unitig_36	113163	114737	+	0.2300215	0.5647455	0.6772775	Similar to PDAT9 Pisatin demethylase (Fusarium solani subsp. pisi)
HWER_04175	unitig_36	114902	116797	-	8.24873	7.28797	6.35954	Similar to SNOG_11806 SET domain-containing protein SNOG_11806 (Phaeosphaeria nodorum (strain SN15 / ATCC MYA-4574 / FGSC 10173))
HWER_04180	unitig_36	131866	134244	-	1.66315	3.48587	4.93765	Similar to Fbxl2 F-box/LRR-repeat protein 2 (Mus musculus)
HWER_04184	unitig_36	145897	148934	+	23.8434	15.15106	9.1193	Similar to PIN4 Peptidyl-prolyl cis-trans isomerase PIN4 (Gibberella zeae (strain PH-1 / ATCC MYA-4620 / FGSC 9075 / NRRL 31084))
HWER_04185	unitig_36	149386	150303	+	14.4667	20.18675	23.7717	Protein of unknown function
HWER_04186	unitig_36	150961	153341	+	1.814875	1.4161115	0.866327	Similar to phoD Alkaline phosphatase D (Bacillus subtilis (strain 168))
HWER_04188	unitig_36	155686	158784	-	5.66862	5.65193	5.983455	Protein of unknown function
HWER_04201	unitig_36	200252	202708	+	1.030619	2.806655	4.24045	Protein of unknown function
HWER_04203	unitig_36	203673	204188	+	3.255654E-006	3.4433125E-006	4.19657E-007	Protein of unknown function
HWER_15469	unitig_360	6698	9612	-	0.4475124731	1.055992	1.27508	Similar to CYB2 Cytochrome b2, mitochondrial (Hansenula anomala)
HWER_14559	unitig_361	13850	14794	+	2.920605	6.75778	14.1612	Similar to HI_0357 Putative thiamine biosynthesis protein HI_0357 (Haemophilus influenzae (strain ATCC 51907 / DSM 11121 / KW20 / Rd))
HWER_14561	unitig_361	18378	20506	+	16.5148	21.98995	22.10645	Similar to yjoB Uncharacterized ATPase YjoB (Bacillus subtilis (strain 168))
HWER_14562	unitig_361	20302	21612	-	0.5501	0.753036	0.614067	Similar to tetX Tetracycline resistance protein from transposon Tn4351/Tn4400 (Bacteroides fragilis)
HWER_14563	unitig_361	23682	24874	-	0.0926515	0.04536205	0.12220755	Protein of unknown function
HWER_14566	unitig_361	33050	35356	+	27.4367	19.3111	14.7556	Similar to SCP2 Non-specific lipid-transfer protein (Oryctolagus cuniculus)
HWER_13955	unitig_362	1469	2335	+	17.606415	23.88275	19.31725	Similar to hxA Xanthine dehydrogenase (Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139))
HWER_13956	unitig_362	2462	4100	-	2.74217	2.2110205	1.0771755	Similar to manF Mannan endo-1,4-beta-mannosidase F (Aspergillus clavatus (strain ATCC 1007 / CBS 513.65 / DSM 816 / NCTC 3887 / NRRL 1))
HWER_15548	unitig_363	4671	5555	+	0.0633703249	2.72123E-006	8.975205E-006	Protein of unknown function
HWER_15552	unitig_363	13683	15569	-	0.8372905	1.9205415	3.27969	Similar to cry Putative cryptochrome DASH, mitochondrial (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))
HWER_15760	unitig_364	6236	9234	-	8.060055	3.58268	1.746285	Protein of unknown function
HWER_14543	unitig_365	7213	8757	-	18.3676	18.0945	18.14575	Similar to RRP8 25S rRNA (adenine(645)-N(1))-methyltransferase (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_14546	unitig_365	14757	16008	-	50.5839	35.3515	28.28345	Similar to SPCC1281.03c ER membrane protein complex subunit 4 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_14789	unitig_366	20845	23151	-	8.903435	10.3178	11.3133	Protein of unknown function
HWER_14790	unitig_366	23498	24352	-	0.5837945	5.4699865	8.95165	Protein of unknown function
HWER_14792	unitig_366	31066	35664	+	35.21205	40.72955	46.0949	Similar to SPBPJ4664.04 Putative coatomer subunit alpha (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_15412	unitig_367	8572	12481	+	6.133175	9.922135	12.93075	Similar to CTF1-ALPHA Cutinase transcription factor 1 alpha (Fusarium solani subsp. pisi)
HWER_15413	unitig_367	14453	15598	+	47.93215	34.5377	24.35275	Similar to SPCC1281.03c ER membrane protein complex subunit 4 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_15414	unitig_367	15902	18786	-	8.99185	16.2229	21.3052	Similar to AP1B1 AP-1 complex subunit beta-1 (Homo sapiens)
HWER_14164	unitig_369	19811	21751	-	3.20055	1.8479885	0.612824	Similar to AQY2 Aquaporin-2 (Saccharomyces cerevisiae)
HWER_14168	unitig_369	29471	31406	-	81.46025	82.7383	63.77455	Similar to AGX1 Alanine--glyoxylate aminotransferase 1 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_14170	unitig_369	32636	34538	-	1.64162	1.725545	1.83667	Protein of unknown function
HWER_14175	unitig_369	48080	49013	+	149.371	168.058	165.056	Similar to G17A4.170 NADH-ubiquinone oxidoreductase 19.3 kDa subunit, mitochondrial (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))
HWER_04694	unitig_37	1590	3846	-	10.82605	20.3052	26.827	Protein of unknown function
HWER_04706	unitig_37	31120	33906	+	26.42875	26.995	29.7016	Similar to SPAC11G7.01 Uncharacterized serine-rich protein C11G7.01 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_04712	unitig_37	48398	51673	+	22.4097	22.33405	20.74565	Protein of unknown function
HWER_04713	unitig_37	52664	54238	+	255.4795	218.526	178.776	Similar to CCP1 Cytochrome c peroxidase, mitochondrial (Gibberella zeae (strain PH-1 / ATCC MYA-4620 / FGSC 9075 / NRRL 31084))
HWER_04728	unitig_37	105099	105437	+	1.1529645	1.16559	0.5716655	Protein of unknown function
HWER_04736	unitig_37	133037	135231	+	108.624	92.22455	68.32795	Similar to anp1 Mannan polymerase II complex anp1 subunit (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_04737	unitig_37	135426	136768	+	70.918	52.07835	32.8495	Similar to dsd1 Dihydroceramide delta(4)-desaturase (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_04738	unitig_37	137003	138448	+	8.57301	4.67643	1.156515	Similar to xlnB Probable endo-1,4-beta-xylanase B (Neosartorya fischeri (strain ATCC 1020 / DSM 3700 / FGSC A1164 / NRRL 181))
HWER_04740	unitig_37	143045	143942	-	0.57855885	0.590278	0.0762481	Similar to Spherulin-4 (Physarum polycephalum)
HWER_04745	unitig_37	157637	158983	-	71.4431	76.4171	90.0522	Similar to SPCC1827.02c Probable choline-phosphate cytidylyltransferase (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_04746	unitig_37	159411	164479	+	8.675205	7.877555	7.07211	Similar to gra-orf6 Granaticin polyketide synthase putative ketoacyl reductase 2 (Streptomyces violaceoruber)
HWER_04754	unitig_37	179480	179989	-	0.7775395	0.6939535	0.965364	Similar to set7 SET domain-containing protein 7 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_04756	unitig_37	183113	187537	+	19.75805	17.7127	14.26845	Similar to SPCC297.05 DENN domain-containing protein C297.05 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_04757	unitig_37	189115	192199	+	100.34135	71.28995	46.56575	Similar to gnl Gluconolactonase (Zymomonas mobilis subsp. mobilis (strain ATCC 31821 / ZM4 / CP4))
HWER_04763	unitig_37	206796	211047	-	218.159	158.59515	105.12515	Similar to rhoA GTP-binding protein rhoA (Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139))
HWER_04767	unitig_37	222708	225735	-	1.998835	9.39468	15.2802	Similar to palA pH-response regulator protein palA/RIM20 (Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139))
HWER_14878	unitig_370	9867	11694	-	57.96225	43.78475	30.4187	Similar to SLC1 Probable 1-acyl-sn-glycerol-3-phosphate acyltransferase (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_14882	unitig_370	29350	31173	+	4.982355	8.945085	12.5459	Similar to scw1 Cell wall integrity protein scw1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_14883	unitig_370	33119	35859	-	1.239425	11.06672	20.8195	Similar to SPCC1672.09 Probable lipase C1672.09 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_14913	unitig_371	1231	2172	+	1.214362	6.73067	12.12835	Similar to tfa2 Transcription initiation factor IIE subunit beta (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_14916	unitig_371	16265	18378	-	0.385447	1.469974	2.082535	Similar to aphA Acid phosphatase (Aspergillus ficuum)
HWER_14919	unitig_371	31443	35174	+	1.80039	5.573235	9.150815	Similar to SPBC23E6.02 Uncharacterized ATP-dependent helicase C23E6.02 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_14610	unitig_372	4461	5225	-	7.756	15.43385	22.35045	Similar to PLP2 Phosducin-like protein 2 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_14611	unitig_372	5640	9234	+	38.83555	45.06755	50.20495	Similar to sec21 Probable coatomer subunit gamma (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_14612	unitig_372	10061	13869	-	80.8402	92.3264	96.71515	Similar to PMT1 Dolichyl-phosphate-mannose--protein mannosyltransferase 1 (Candida albicans (strain SC5314 / ATCC MYA-2876))
HWER_14615	unitig_372	20889	22532	-	2.1307	21.75132	35.3899	Similar to phr Deoxyribodipyrimidine photo-lyase (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))
HWER_15267	unitig_373	8530	10116	+	13.7014	15.3837	17.07565	Similar to hsv2 SVP1-like protein 2 (Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139))
HWER_15269	unitig_373	13241	14725	-	77.8403	56.6985	32.8418	Similar to MNN2 Alpha-1,2-mannosyltransferase MNN2 (Candida albicans (strain SC5314 / ATCC MYA-2876))
HWER_15273	unitig_373	20269	22663	+	2.52872	3.853025	4.621845	Similar to MAL2 Alpha-glucosidase (Candida albicans)
HWER_15275	unitig_373	28104	29292	+	0.4556375	0.579526	0.5734575	Similar to BDH1 (R,R)-butanediol dehydrogenase (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_15494	unitig_375	4	1420	+	50.4402	63.0305	65.4084	Similar to ARCN1 Coatomer subunit delta (Homo sapiens)
HWER_15495	unitig_375	4820	9252	+	7.265845	10.494495	12.5779	Protein of unknown function
HWER_15498	unitig_375	21017	22767	+	3.063965	2.20781	2.10274	Similar to egl2 Endoglucanase EG-II (Hypocrea jecorina)
HWER_15443	unitig_376	4582	6158	+	88.2652	119.18375	142.6545	Similar to ADH6 NADP-dependent alcohol dehydrogenase 6 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_15485	unitig_377	26577	27184	+	9.0469	4.102931	0.263235	Similar to TNA1 High-affinity nicotinic acid transporter (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_14386	unitig_379	3	2879	+	24.73765	18.1515	13.1229	Similar to APO Aromatic peroxygenase (Fragments) (Coprinellus radians)
HWER_04393	unitig_38	29666	31891	+	0.904232	2.258096	3.61823	Similar to gma12 Alpha-1,2-galactosyltransferase (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_04397	unitig_38	46887	48262	-	0.236058	0.429065	0.7734105	Similar to GNT1 Glucose N-acetyltransferase 1 (Gibberella zeae (strain PH-1 / ATCC MYA-4620 / FGSC 9075 / NRRL 31084))
HWER_04401	unitig_38	63636	66215	+	3.373275	2.93909	3.33655	Protein of unknown function
HWER_04405	unitig_38	85119	86177	+	36.8192	18.355315	8.32802	Similar to SH2032 Probable nitronate monooxygenase (Staphylococcus haemolyticus (strain JCSC1435))
HWER_04408	unitig_38	90719	91573	-	1.309825	1.0084035	0.6953625	Protein of unknown function
HWER_04420	unitig_38	128658	131843	+	2.775605	9.251355	15.83445	Similar to SPAC3A12.06c Putative cation exchanger C3A12.06c (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_04422	unitig_38	134291	137849	-	19.5861	19.0703	24.1126	Similar to NHA1 Na(+)/H(+) antiporter (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_04428	unitig_38	157044	157610	+	38.06325	23.2839	15.7233	Protein of unknown function
HWER_04429	unitig_38	159257	162200	-	14.5902	9.079465	7.232535	Protein of unknown function
HWER_04434	unitig_38	183634	184764	+	11.2329	9.667065	9.28788	Similar to ADH1 Alcohol dehydrogenase 1 (Kluyveromyces marxianus)
HWER_04449	unitig_38	228686	232728	-	4.453615	4.58792	5.06491	Similar to pfa5 Palmitoyltransferase pfa5 (Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100))
HWER_14717	unitig_380	7644	10923	-	0.8013225	4.7030615	13.208635	Similar to agdC Probable alpha/beta-glucosidase agdC (Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100))
HWER_14719	unitig_380	16294	18282	-	4.736765	3.36219	2.301085	Protein of unknown function
HWER_14722	unitig_380	28954	31551	+	6.786225	9.20585	11.1144	Similar to plsB Glycerol-3-phosphate acyltransferase (Vibrio parahaemolyticus serotype O3:K6 (strain RIMD 2210633))
HWER_15419	unitig_382	719	1623	-	0.3564415	0.3712212	0.0617296	Similar to fgaPT2 Tryptophan dimethylallyltransferase (Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100))
HWER_15510	unitig_383	568	1674	-	3.202825	2.83519	2.85542	Similar to Quercetin 2,3-dioxygenase (Aspergillus japonicus)
HWER_15511	unitig_383	2482	3465	+	7.93706	11.830845	16.98425	Similar to ICMEL2 Probable isoprenylcysteine alpha-carbonyl methylesterase ICMEL2 (Arabidopsis thaliana)
HWER_15234	unitig_384	3625	6454	+	1.801675	2.354735	2.483845	Similar to penDE Acyl-coenzyme A:6-aminopenicillanic-acid-acyltransferase 40 kDa form (Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139))
HWER_15241	unitig_384	26004	28719	+	324.4675	312.723	272.436	Similar to GPD2 Glycerol-3-phosphate dehydrogenase, mitochondrial (Bos taurus)
HWER_15361	unitig_385	17026	19672	+	0.092553	0.19529	0.162247	Similar to isp4 Sexual differentiation process protein isp4 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_15563	unitig_386	1473	3641	+	0.85822	2.5042125	4.06442	Similar to DESI1 Desumoylating isopeptidase 1 (Homo sapiens)
HWER_15566	unitig_386	10700	11449	-	0.4612945	0.542436	0.6403795	Protein of unknown function
HWER_15567	unitig_386	11716	15998	-	10.499425	9.414025	9.8213	Similar to ASG1 Activator of stress genes 1 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_14757	unitig_387	3661	5073	+	7.8384	14.481845	20.8219	Similar to NBP2 NAP1-binding protein 2 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_14769	unitig_387	32889	34593	+	1.0594455	1.1906305	1.47886	Similar to Sugct Succinate--hydroxymethylglutarate CoA-transferase (Rattus norvegicus)
HWER_14727	unitig_388	4865	6237	+	1.038294	3.126715	4.11359	Similar to CAH Cyanamide hydratase (Myrothecium verrucaria)
HWER_14737	unitig_388	29333	31922	+	0.13915065	0.2544835	0.3467155	Similar to SPCC417.10 Uncharacterized transporter C417.10 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_14739	unitig_388	34739	36254	+	42.09525	58.3592	67.2863	Similar to MAM33 Mitochondrial acidic protein MAM33 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_15395	unitig_389	24551	26518	+	0.764908	1.0738655	1.303045	Similar to het-6 Heterokaryon incompatibility protein 6, OR allele (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))
HWER_11866	unitig_39	56266	57461	+	13.54275	13.2196	14.0944	Similar to aph1 Bis(5'-nucleosyl)-tetraphosphatase [asymmetrical] (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_11872	unitig_39	70884	73658	-	25.32915	30.65265	35.12095	Similar to DDI1 DNA damage-inducible protein 1 (Phaeosphaeria nodorum (strain SN15 / ATCC MYA-4574 / FGSC 10173))
HWER_11874	unitig_39	76294	79076	-	2.440795	2.41779	3.12573	Similar to GUSB Beta-glucuronidase (Felis catus)
HWER_15033	unitig_390	1972	3027	+	45.4974	40.6368	32.3908	Similar to YIM1-1 Protein YIM1-1 (Lachancea thermotolerans (strain ATCC 56472 / CBS 6340 / NRRL Y-8284))
HWER_15035	unitig_390	8712	10145	-	0.6095	0.205731	0.3203235	Similar to hasA Hyaluronan synthase (Streptococcus pyogenes serotype M3 (strain SSI-1))
HWER_15038	unitig_390	22853	24565	+	17.34765	19.4584	18.7797	Protein of unknown function
HWER_15041	unitig_390	29426	29575	-	0	0	0	Protein of unknown function
HWER_15375	unitig_392	4875	8428	-	0.5389515	0.8347585	1.0334	Similar to fol1 Folic acid synthesis protein fol1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_15383	unitig_392	25020	26869	-	0.1474795	0.222966	0.1834475	Protein of unknown function
HWER_15385	unitig_392	29081	29542	-	0	0	0.096285	Protein of unknown function
HWER_14522	unitig_393	3130	3786	-	2.191075	1.0138385	0.7550535	Protein of unknown function
HWER_15306	unitig_394	7498	9106	-	32.4695	27.1143	24.69895	Similar to YOL107W Uncharacterized membrane protein YOL107W (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_15307	unitig_394	9146	11925	+	34.4755	25.57945	19.99935	Protein of unknown function
HWER_15161	unitig_397	7840	11029	+	3.40857	4.12339	6.223935	Similar to agl2 Alpha-galactosidase 2 (Hypocrea jecorina)
HWER_15120	unitig_399	1537	2536	-	472.236	349.4715	240.7305	Similar to NTF2 Nuclear transport factor 2 (Davidiella tassiana)
HWER_15122	unitig_399	6087	9439	-	18.3068	32.8548	43.06965	Protein of unknown function
HWER_15123	unitig_399	10998	12552	-	15.74445	14.8214	16.00595	Similar to Seipin Seipin (Drosophila melanogaster)
HWER_15124	unitig_399	13302	14213	-	8.65904	9.598005	10.52945	Protein of unknown function
HWER_15125	unitig_399	14595	15667	+	59.5326	47.3596	47.7719	Similar to Ube2d1 Ubiquitin-conjugating enzyme E2 D1 (Rattus norvegicus)
HWER_15128	unitig_399	20906	21954	+	0.4970215	0.3345855	0.411815	Protein of unknown function
HWER_15133	unitig_399	28812	30727	+	52.82425	36.89925	15.60135	Similar to cyt-2 Cytochrome c heme lyase (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))
HWER_00990	unitig_4	12377	14807	+	3.019015	6.61144	9.3353	Protein of unknown function
HWER_00993	unitig_4	18716	21091	-	41.12495	43.9024	36.73555	Similar to ssb1 Replication factor A protein 1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_01002	unitig_4	41991	42919	-	236.108	192.3945	130.099	Similar to PRDX5 Peroxiredoxin-5, mitochondrial (Homo sapiens)
HWER_01006	unitig_4	53031	53957	-	3.537545E-007	0.4380028149	0.789003	Similar to lcdH L-carnitine dehydrogenase (Oceanobacillus iheyensis (strain DSM 14371 / JCM 11309 / KCTC 3954 / HTE831))
HWER_01012	unitig_4	65585	67147	-	3.177275	4.10792	4.62678	Protein of unknown function
HWER_01021	unitig_4	93976	97105	+	15.77575	18.0538	19.2442	Similar to NMA111 Pro-apoptotic serine protease NMA111 (Phaeosphaeria nodorum (strain SN15 / ATCC MYA-4574 / FGSC 10173))
HWER_01036	unitig_4	133984	135741	+	0.9601735	1.50561	1.55963	Protein of unknown function
HWER_01039	unitig_4	139309	140145	-	47.1831	35.20605	27.27275	Similar to c1d Nuclear nucleic acid-binding protein C1D (Danio rerio)
HWER_01051	unitig_4	166684	170553	-	2.31293	5.839105	8.810835	Protein of unknown function
HWER_01068	unitig_4	219089	220150	+	293.527	279.2655	226.328	Similar to nuo21.3c NADH-ubiquinone oxidoreductase 23 kDa subunit, mitochondrial (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))
HWER_01069	unitig_4	220237	223429	-	19.83955	18.80865	15.16925	Similar to FEN1 Flap endonuclease 1 (Uncinocarpus reesii (strain UAMH 1704))
HWER_01085	unitig_4	264642	266485	-	46.25905	57.9389	65.05705	Similar to OST1 Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_01109	unitig_4	330110	332389	+	32.91185	30.30625	30.61015	Similar to ras-2 Protein ras-2 (Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987))
HWER_01111	unitig_4	335951	339455	+	3.02761	2.75414	2.64487	Similar to hyuA Hydantoin utilization protein A (Pseudomonas sp. (strain NS671))
HWER_01127	unitig_4	375303	377613	+	1.568655	1.91499	2.47318	Similar to MUP1 High-affinity methionine permease (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_01132	unitig_4	386785	390003	+	18.7675	15.2748	12.8979	Similar to NIPA2 Magnesium transporter NIPA2 (Pongo abelii)
HWER_01139	unitig_4	408335	410983	-	2.36739	5.432085	8.50923	Similar to atg9 Autophagy-related protein 9 (Penicillium chrysogenum (strain ATCC 28089 / DSM 1075 / Wisconsin 54-1255))
HWER_01141	unitig_4	413834	415599	-	106.322	104.05565	90.57195	Similar to PHB2 Prohibitin-2 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_04459	unitig_40	21782	23347	+	4.279225	4.713005	5.03441	Protein of unknown function
HWER_04465	unitig_40	34444	35370	+	0.1412946579	1.3507995	2.05778	Similar to lcdH L-carnitine dehydrogenase (Streptomyces griseus subsp. griseus (strain JCM 4626 / NBRC 13350))
HWER_04491	unitig_40	112589	115299	+	174.8345	96.9414	35.718	Similar to asl1 Alkali-sensitive linkage protein 1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_04492	unitig_40	116206	121074	+	6.048485	7.75394	9.729895	Similar to LTE1 Guanine nucleotide exchange factor LTE1 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_04505	unitig_40	159905	161550	-	0.7769035	0.951573	0.8836165	Similar to SPBC1683.12 Uncharacterized transporter C1683.12 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_04512	unitig_40	176759	177624	+	4.405935	1.382364	0.954914	Protein of unknown function
HWER_04527	unitig_40	218455	219482	-	5.184185	4.732955	5.09197	Protein of unknown function
HWER_04530	unitig_40	228005	228547	-	81.09905	60.1144	23.60805	Protein of unknown function
HWER_14465	unitig_402	23077	27843	+	5.589855	15.604095	24.1273	Similar to YPL109C ABC1 family protein YPL109C, mitochondrial (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_15397	unitig_403	599	2377	-	12.67305	13.78945	15.648	Similar to PHO85 Negative regulator of the PHO system (Candida albicans)
HWER_15403	unitig_403	11907	13259	+	0.2175175	0.183635	0.2973995	Similar to SPBC1773.06c Zinc-type alcohol dehydrogenase-like protein C1773.06c (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_15406	unitig_403	23526	24818	-	24.29735	98.38065	162.889	Similar to SPBC30D10.14 Uncharacterized AIM2 family protein C30D10.14 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
