#GENEID	CHROM	START	END	STRAND	RPKM0	RPKM10	RPKM20	GENEDESC
HWER_13299	unitig_314	16660	18048	-	2.636845	7.290565	10.97143	Similar to orc5 Origin recognition complex subunit 5 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_13310	unitig_314	49782	50891	+	17.2911	22.0521	23.4059	Similar to GCN3 Translation initiation factor eIF-2B subunit alpha (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_13311	unitig_314	52511	55280	+	0.9110815	0.8385995	0.835513	Similar to Rv0584 Uncharacterized glycosidase Rv0584 (Mycobacterium tuberculosis (strain ATCC 25618 / H37Rv))
HWER_13312	unitig_314	55651	60521	+	31.62465	22.52125	11.7248	Similar to dhkK Hybrid signal transduction histidine kinase K (Dictyostelium discoideum)
HWER_13313	unitig_314	61135	63655	+	26.0717	16.889	10.45785	Protein of unknown function
HWER_14836	unitig_316	15771	16880	+	13.3141	10.3748	11.1996	Similar to trm12 tRNA wybutosine-synthesizing protein 2 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_14840	unitig_316	27918	31524	-	16.63975	9.834415	5.58961	Similar to URB1 Nucleolar pre-ribosomal-associated protein 1 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_15142	unitig_317	23460	25975	+	20.95475	19.51635	19.8813	Protein of unknown function
HWER_14900	unitig_318	14398	17088	-	6.095305	4.961025	3.94427	Protein of unknown function
HWER_14901	unitig_318	17432	19472	+	2.02533	2.975185	3.66431	Protein of unknown function
HWER_14906	unitig_318	26578	27576	-	12.07378	46.19015	60.77595	Similar to gabD Succinate-semialdehyde dehydrogenase [NADP(+)] (Bacillus subtilis (strain 168))
HWER_14907	unitig_318	27784	30494	+	35.85345	64.5411	84.1415	Similar to NDB1 External alternative NAD(P)H-ubiquinone oxidoreductase B1, mitochondrial (Solanum tuberosum)
HWER_03111	unitig_32	7909	8466	-	37.8471	22.7803	5.199705	Similar to Abcc2 Canalicular multispecific organic anion transporter 1 (Rattus norvegicus)
HWER_03113	unitig_32	14795	16222	+	6.001645	7.22638	8.401755	Similar to PEX2 Peroxisomal biogenesis factor 2 (Podospora anserina)
HWER_03116	unitig_32	23061	24311	+	2.539805	8.50757	13.96885	Similar to hmp Flavohemoprotein (Rhizobium meliloti (strain 1021))
HWER_03123	unitig_32	51849	53549	+	4.145095	2.70977	2.15785	Protein of unknown function
HWER_03129	unitig_32	71175	72523	+	22.4407	33.5073	38.66065	Similar to dom34 Protein dom34 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_03136	unitig_32	85968	88080	+	0.491199	0.908804	1.256915	Similar to prtT Transcriptional activator of proteases prtT (Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139))
HWER_03148	unitig_32	126340	129163	+	0.2912325	4.02913	6.846425	Similar to JEN1 Carboxylic acid transporter protein homolog (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_03149	unitig_32	127847	130407	-	6.42941	5.79858	6.95202	Protein of unknown function
HWER_03150	unitig_32	132281	134820	+	3.44712	2.57382	2.69218	Protein of unknown function
HWER_03151	unitig_32	134935	137299	-	348.8605	196.60135	86.0509	Similar to AFUA_2G03610 Inosine-5'-monophosphate dehydrogenase (Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100))
HWER_03152	unitig_32	137525	138646	-	0.21703	0.1201595	0.2553905	Similar to cipB Zinc-binding alcohol dehydrogenase domain-containing protein cipB (Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139))
HWER_03153	unitig_32	137563	143784	+	14.006	8.987255	4.838715	Similar to UPC2 Sterol uptake control protein 2 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_03163	unitig_32	157252	159510	-	0.098662	0.075422	0.126677	Similar to PRD1 Saccharolysin (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_03166	unitig_32	167964	168596	+	2.00627	5.239955	8.83879	Similar to ywbE Uncharacterized protein YwbE (Bacillus subtilis (strain 168))
HWER_03167	unitig_32	169298	169684	-	5.48297	5.273785	2.765315	Protein of unknown function
HWER_03171	unitig_32	173326	177161	+	0.474521	0.3745695	0.4443465	Similar to iqw1 WD repeat protein iqw1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_03176	unitig_32	194543	195736	-	9.86807	13.60002	16.69415	Similar to QPCT Glutaminyl-peptide cyclotransferase (Homo sapiens)
HWER_03184	unitig_32	221984	222650	+	1.3469275	2.45022	3.31294	Similar to rnc Ribonuclease 3 (Helicobacter hepaticus (strain ATCC 51449 / 3B1))
HWER_03185	unitig_32	223605	225985	+	1.916565	2.372625	2.247905	Similar to ARG81 Arginine metabolism regulation protein II (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_03189	unitig_32	232663	235114	+	1.33744	3.068665	4.810435	Similar to AO-I Copper amine oxidase 1 (Aspergillus niger)
HWER_03195	unitig_32	247248	248356	-	0.8926455	0.435909	0.276215	Similar to ESTA Feruloyl esterase B (Piromyces equi)
HWER_03201	unitig_32	262738	263209	-	179.358	138.699	124.2715	Similar to fpr2 FK506-binding protein 2 (Aspergillus oryzae (strain ATCC 42149 / RIB 40))
HWER_03203	unitig_32	270483	273077	-	55.33085	35.79785	22.79595	Similar to NOG2 Nucleolar GTP-binding protein 2 (Yarrowia lipolytica (strain CLIB 122 / E 150))
HWER_03204	unitig_32	273275	274240	+	97.7618	83.5151	65.0959	Similar to PET123 37S ribosomal protein PET123, mitochondrial (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_13941	unitig_321	17870	19036	-	27.3097	24.4142	22.83565	Similar to mug84 Meiotically up-regulated gene 84 protein (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_13945	unitig_321	23519	24732	-	4.10844	3.092845	3.35239	Similar to Tropinone reductase-like 1 (Erythroxylum coca)
HWER_13948	unitig_321	32232	33209	-	9.960655	9.83474	9.66414	Similar to erf4 Ras modification protein erf4 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_14139	unitig_322	7843	9215	-	4.715685	4.59224	3.87743	Similar to metX Homoserine O-acetyltransferase (Bradyrhizobium diazoefficiens (strain JCM 10833 / IAM 13628 / NBRC 14792 / USDA 110))
HWER_14148	unitig_322	24504	27052	-	8.97131	11.2875	13.9672	Similar to BNA2 Indoleamine 2,3-dioxygenase (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_14151	unitig_322	29649	31815	+	60.47495	39.40655	22.73915	Protein of unknown function
HWER_14153	unitig_322	33424	34107	+	8.31502	10.45389	13.4657	Similar to RRP17 Ribosomal RNA-processing protein 17 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_14154	unitig_322	37553	37876	-	7.650575	22.24305	31.9875	Similar to AIM43 Altered inheritance of mitochondria protein 43, mitochondrial (Zygosaccharomyces rouxii (strain ATCC 2623 / CBS 732 / NBRC 1130 / NCYC 568 / NRRL Y-229))
HWER_14221	unitig_323	8541	12206	-	2.20141	1.974925	2.13258	Similar to GAP1 General amino-acid permease GAP1 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_14224	unitig_323	14504	16929	-	3.77458	4.635705	5.074035	Similar to pcaC 4-carboxymuconolactone decarboxylase (Acinetobacter baylyi (strain ATCC 33305 / BD413 / ADP1))
HWER_14225	unitig_323	15863	16801	+	6.275935E-008	0.0278420845	0.0595377	Similar to attM N-acyl homoserine lactonase AttM (Rhizobium radiobacter)
HWER_14025	unitig_324	16536	17363	+	16.48425	30.5401	43.34925	Protein of unknown function
HWER_14032	unitig_324	32254	34196	-	11.5277	15.59985	18.09015	Similar to Cry1 Cryptochrome-1 (Mus musculus)
HWER_14924	unitig_325	10664	11634	+	2.44953	2.51812	1.0425985	Similar to VPA0226 Thermolabile hemolysin (Vibrio parahaemolyticus serotype O3:K6 (strain RIMD 2210633))
HWER_14931	unitig_325	28174	31120	+	3.8459	8.96313	13.6719	Similar to kin1 Protein kinase kin1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_14806	unitig_329	84	1512	+	0.4185905	0.1933435	0.341715	Protein of unknown function
HWER_14819	unitig_329	29577	30644	-	5.267565	11.604295	14.44815	Similar to plr1 Pyridoxal reductase (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_14820	unitig_329	31259	35101	-	10.7133	11.99535	12.1553	Similar to nup120 Nucleoporin nup120 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_03475	unitig_33	3981	5597	-	1.94356E-009	5.59909625E-007	7.54388E-007	Similar to UPF3 Regulator of nonsense transcripts UPF3 (Arabidopsis thaliana)
HWER_03483	unitig_33	34382	35232	+	19.45945	10.46131	1.475755	Protein of unknown function
HWER_03490	unitig_33	56560	57190	+	73.51265	81.224	105.1657	Protein of unknown function
HWER_03491	unitig_33	57665	61842	-	4.020025	5.740675	6.051935	Protein of unknown function
HWER_03511	unitig_33	121918	123495	+	1.5054875	2.220275	2.898075	Similar to gnr1 Guanine nucleotide-binding protein negative regulator 1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_03512	unitig_33	124863	126585	+	0.126901	0.298149	0.6194195	Similar to STL1 Sugar transporter STL1 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_03518	unitig_33	139330	143100	-	11.531	29.00265	44.41275	Similar to cho2 Phosphatidylethanolamine N-methyltransferase (Penicillium marneffei (strain ATCC 18224 / CBS 334.59 / QM 7333))
HWER_03520	unitig_33	150377	151000	-	0.102221	0.97367	1.806185	Protein of unknown function
HWER_03525	unitig_33	174239	176656	-	8.920845	11.370175	13.5772	Similar to AP3B2 AP-3 complex subunit beta-2 (Homo sapiens)
HWER_03530	unitig_33	186206	190824	-	4.64667	6.71022	9.064665	Protein of unknown function
HWER_03532	unitig_33	192784	193646	-	10.619255	9.37778	6.692685	Protein of unknown function
HWER_03533	unitig_33	193873	196763	-	5.81997	3.13148	1.85029	Protein of unknown function
HWER_03542	unitig_33	216929	219091	-	18.8324	13.81809	9.156725	Similar to esf1 Pre-rRNA-processing protein esf1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_03547	unitig_33	229906	232118	-	21.75135	17.8865	14.5443	Similar to SPBC1604.18c Uncharacterized protein C1604.18c (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_03549	unitig_33	233537	235552	-	5.256885E-008	3.263811E-007	4.09906E-007	Similar to SPAC323.04 Uncharacterized ABC transporter ATP-binding protein C323.04 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_03555	unitig_33	252230	256684	+	0.5450875	2.7283715	5.226055	Similar to NNT NAD(P) transhydrogenase, mitochondrial (Homo sapiens)
HWER_03556	unitig_33	257241	259380	-	2.06715	2.589355	3.38825	Similar to yvdP Uncharacterized FAD-linked oxidoreductase YvdP (Bacillus subtilis (strain 168))
HWER_03558	unitig_33	263758	265285	-	14.4244	29.83785	39.3204	Similar to RKI1 Ribose-5-phosphate isomerase (Candida albicans (strain SC5314 / ATCC MYA-2876))
HWER_03559	unitig_33	265306	267561	+	4.64031	13.857695	21.95295	Similar to Nae1 NEDD8-activating enzyme E1 regulatory subunit (Mus musculus)
HWER_14376	unitig_330	12051	14410	+	17.04055	15.9364	13.34695	Similar to atg22-1 Autophagy-related protein 22-1 (Sclerotinia sclerotiorum (strain ATCC 18683 / 1980 / Ss-1))
HWER_14383	unitig_330	29592	31700	+	5.281785E-007	0.7622152217	1.1825065	Similar to ROK1 ATP-dependent RNA helicase ROK1 (Coccidioides immitis (strain RS))
HWER_14385	unitig_330	34598	38377	-	16.58095	18.9041	21.6039	Similar to RPB2 DNA-directed RNA polymerase II subunit RPB2 (Meyerozyma guilliermondii (strain ATCC 6260 / CBS 566 / DSM 6381 / JCM 1539 / NBRC 10279 / NRRL Y-324))
HWER_14671	unitig_331	9553	10028	-	0	0.130099	0.595583	Protein of unknown function
HWER_14674	unitig_331	16313	17359	+	1.921945	2.318215	2.71894	Similar to abhd12 Monoacylglycerol lipase ABHD12 (Danio rerio)
HWER_14675	unitig_331	17869	21992	+	55.7339	46.08095	34.0725	Similar to thrc Threonine synthase (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_14664	unitig_332	28677	29600	+	1.2233975	7.47999	12.541	Similar to rtf2 Replication termination factor 2 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_14666	unitig_332	34223	37698	+	31.0497	19.3066	11.00745	Protein of unknown function
HWER_14641	unitig_333	6776	9831	-	2.348835	1.7426305	0.5773635	Similar to brlA Regulatory protein brlA (Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139))
HWER_14645	unitig_333	17353	18996	-	0.1700715	0.2539205	0.2474425	Similar to ftmP450-2 Fumitremorgin C synthase (Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100))
HWER_14646	unitig_333	19549	20891	-	0.319627	0.3242335	0.1283065	Protein of unknown function
HWER_14647	unitig_333	21379	24661	-	1.39995	1.376565	1.479525	Similar to 6-hydroxynicotinate 3-monooxygenase (Pseudomonas fluorescens)
HWER_14692	unitig_334	8782	11368	-	25.96255	29.4419	34.71695	Similar to ssh4 Protein ssh4 (Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100))
HWER_14701	unitig_334	34392	35446	+	2.00336	29.439005	65.2029	Protein of unknown function
HWER_14702	unitig_334	35698	37316	+	1.10743	2.69234	3.37104	Similar to y Protein yellow (Drosophila madeirensis)
HWER_13673	unitig_335	43619	44238	+	0.6357865	0.722544	1.337445	Protein of unknown function
HWER_14415	unitig_337	13172	15182	+	11.79745	7.72661	3.83698	Similar to acmsd 2-amino-3-carboxymuconate-6-semialdehyde decarboxylase (Dictyostelium discoideum)
HWER_15586	unitig_339	12075	13246	-	154.588	97.64415	67.1607	Similar to vma7 V-type proton ATPase subunit F (Botryotinia fuckeliana (strain B05.10))
HWER_04064	unitig_34	22134	23252	+	4.727915	4.07496	2.74741	Similar to Ank1 Ankyrin-1 (Mus musculus)
HWER_04072	unitig_34	52048	53326	+	0.072213	0.0923962	0.0394435	Protein of unknown function
HWER_04075	unitig_34	59566	62560	-	5.010035	5.973985	5.38189	Similar to tra-1 Sex-determining transformer protein 1 (Caenorhabditis elegans)
HWER_04078	unitig_34	68167	69518	+	66.44235	76.2775	85.3641	Similar to AKR7L Aflatoxin B1 aldehyde reductase member 4 (Homo sapiens)
HWER_04081	unitig_34	78782	79401	+	40.0392	34.27205	24.93625	Protein of unknown function
HWER_04082	unitig_34	79403	81533	-	15.44925	12.69388	9.04775	Similar to lvr Levodione reductase (Leifsonia aquatica)
HWER_04085	unitig_34	91099	93429	+	1.63449	1.385255	1.539135	Protein of unknown function
HWER_04095	unitig_34	122084	124290	+	3.195995	32.450855	59.56165	Similar to Slc1a7 Excitatory amino acid transporter 5 (Mus musculus)
HWER_04096	unitig_34	127603	128790	-	34.92005	37.0083	37.40105	Similar to erg26 Sterol-4-alpha-carboxylate 3-dehydrogenase, decarboxylating (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_04098	unitig_34	133607	137529	-	70.8275	57.0947	58.8859	Similar to ace1 Zinc finger transcription factor ace1 (Hypocrea jecorina)
HWER_04099	unitig_34	138168	139449	-	12.5658	17.29865	17.99005	Protein of unknown function
HWER_04101	unitig_34	143877	146066	+	7.297815	10.38666	12.79575	Similar to SPAC637.09 Uncharacterized exonuclease C637.09 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_04102	unitig_34	146211	148826	-	5.23497	8.192875	10.6747	Similar to pso2 DNA cross-link repair protein pso2/snm1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_04111	unitig_34	170104	171588	-	0.2243449	0.69319	0.786323	Protein of unknown function
HWER_04116	unitig_34	188186	190878	-	3.69705	5.322185	6.545105	Similar to RAD17 Cell cycle checkpoint protein RAD17 (Pongo abelii)
HWER_04120	unitig_34	197187	199634	+	6.73181	10.10507	13.48545	Similar to pta1 mRNA cleavage and polyadenylation specificity factor complex subunit pta1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_04123	unitig_34	211674	216228	+	8.25945	12.509365	17.3387	Protein of unknown function
HWER_04125	unitig_34	222805	225114	-	8.99736	9.33796	9.87346	Similar to ELMO2 Engulfment and cell motility protein 2 (Homo sapiens)
HWER_04127	unitig_34	232355	234300	+	4.41683	4.069595	3.60639	Similar to ZIFL2 Probable peptide/nitrate transporter At3g43790 (Arabidopsis thaliana)
HWER_14861	unitig_340	3502	3890	+	0.53846	0.6562	1.23257	Protein of unknown function
HWER_14863	unitig_340	5602	6273	+	18.5627	27.6651	33.9395	Protein of unknown function
HWER_14873	unitig_340	34064	36712	-	1.467345	1.691425	1.579205	Similar to kha1 K(+)/H(+) antiporter 1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_14441	unitig_341	1791	2417	-	37.93875	27.0826	20.01695	Similar to SPAC4F10.05c Probable octanoyltransferase (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_14442	unitig_341	2649	3461	+	16.5252	14.0509	11.80175	Protein of unknown function
HWER_14446	unitig_341	11932	13485	+	13.191	13.06755	13.52495	Similar to slu7 Pre-mRNA-splicing factor slu7 (Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139))
HWER_14447	unitig_341	13981	19625	-	11.513825	28.77985	40.733	Similar to hhp1 Casein kinase I homolog hhp1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_14451	unitig_341	25471	26741	-	21.6558	23.15345	22.441	Similar to SPAC22A12.08c Uncharacterized CDP-alcohol phosphatidyltransferase class-I family protein C22A12.08c (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_14453	unitig_341	30566	32161	+	0.081622	0.0612155	0.1113055	Protein of unknown function
HWER_14454	unitig_341	33176	35038	+	1.669465	2.27146	2.869345	Similar to AIM6 Altered inheritance of mitochondria protein 6 (Lachancea thermotolerans (strain ATCC 56472 / CBS 6340 / NRRL Y-8284))
HWER_15062	unitig_344	18940	21081	-	0.6265165	0.972236	1.30168	Similar to HET-E1 Vegetative incompatibility protein HET-E-1 (Podospora anserina)
HWER_14213	unitig_345	25711	29456	+	17.2569	10.02281	5.4717	Similar to GIT1 Probable metabolite transport protein GIT1 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_14754	unitig_346	33604	36272	-	11.558795	36.18655	51.26345	Protein of unknown function
HWER_15013	unitig_347	48	1598	+	12.4037	17.9823	21.1481	Similar to RDS2 Regulator of drug sensitivity 2 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_15023	unitig_347	22663	23775	+	2.488815E-007	3.651855E-007	3.46804E-007	Protein of unknown function
HWER_05306	unitig_35	41374	44949	-	39.16075	49.59775	58.15705	Similar to yngI Putative acyl-CoA synthetase YngI (Bacillus subtilis (strain 168))
HWER_05311	unitig_35	78726	80360	-	1.3933745	0.6439945	0.629662	Protein of unknown function
HWER_05312	unitig_35	88999	92063	+	2374.9	1851.47	1083.68	Similar to PRY1 Protein PRY1 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_05315	unitig_35	102047	103764	+	0.7870835	0.629303	0.714287	Similar to STL1 Sugar transporter STL1 (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_05318	unitig_35	107634	109034	-	39.1065	22.676025	1.388935	Similar to SOD5 Cell surface Cu-only superoxide dismutase 5 (Candida albicans (strain SC5314 / ATCC MYA-2876))
HWER_05322	unitig_35	120819	123216	-	0.398842	0.547194	0.522566	Similar to Klhdc4 Kelch domain-containing protein 4 (Mus musculus)
HWER_05323	unitig_35	124206	127409	-	72.6245	105.5415	105.6835	Similar to AOX1 Alternative oxidase, mitochondrial (Venturia inaequalis)
HWER_05326	unitig_35	133454	135939	+	7.515785	8.733465	9.04375	Protein of unknown function
HWER_05338	unitig_35	171590	174041	-	2.91325	2.76259	2.59188	Similar to pyc Pyruvate carboxylase (Bacillus subtilis (strain 168))
HWER_05339	unitig_35	174265	176046	+	2.022345	4.078985	5.58385	Similar to pgdA Peptidoglycan deacetylase (Helicobacter pylori (strain G27))
HWER_05343	unitig_35	188223	189815	-	41.67885	52.0997	35.20005	Similar to DAL1 Allantoinase (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_05344	unitig_35	190426	191894	-	11.02733	6.657215	3.98282	Similar to P5436 UPF0696 protein C11orf68 homolog (Danio rerio)
HWER_05346	unitig_35	196627	199330	-	86.664	65.3851	29.834	Similar to malA NADP-dependent malic enzyme (Dictyostelium discoideum)
HWER_14477	unitig_350	10759	13096	-	2.382965	1.679095	2.03638	Similar to rhgA Rhamnogalacturonase A (Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139))
HWER_14478	unitig_350	13924	15666	-	6.971315	12.36552	16.18555	Similar to SPAC343.06c Phospholipid scramblase family protein C343.06c (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_14486	unitig_350	33026	34264	+	22.8085	28.07635	27.8484	Similar to SPAC2F3.11 Putative exopolyphosphatase (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_14489	unitig_350	39375	40601	+	57.95705	68.45745	74.43385	Similar to ICMTB Protein-S-isoprenylcysteine O-methyltransferase B (Arabidopsis thaliana)
HWER_14510	unitig_352	7666	9219	+	15.39825	15.55245	15.2657	Similar to slu7 Pre-mRNA-splicing factor slu7 (Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139))
HWER_14511	unitig_352	9969	15334	-	10.05816	32.09105	48.48995	Similar to hhp1 Casein kinase I homolog hhp1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_14512	unitig_352	16590	17698	-	945.6125	501.9325	276.717	Similar to atp18 ATP synthase subunit J, mitochondrial (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_14515	unitig_352	21171	22442	-	4.63781E-008	2.012942E-007	2.23693E-007	Similar to SPAC22A12.08c Uncharacterized CDP-alcohol phosphatidyltransferase class-I family protein C22A12.08c (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_14517	unitig_352	26244	28291	+	0.8435095	0.894147	1.09532	Protein of unknown function
HWER_14197	unitig_353	24630	26891	-	4.491355	13.25496	20.56225	Similar to Putative ATPase N2B (Haematobia irritans)
HWER_14199	unitig_353	29671	35165	-	35.30175	45.07435	52.20535	Similar to hulA Probable E3 ubiquitin-protein ligase hulA (Aspergillus terreus (strain NIH 2624 / FGSC A1156))
HWER_14293	unitig_354	320	1493	+	7.608175	4.3787950801	1.40438E-007	Similar to ilvA L-threonine dehydratase biosynthetic IlvA (Corynebacterium glutamicum (strain ATCC 13032 / DSM 20300 / JCM 1318 / LMG 3730 / NCIMB 10025))
HWER_14295	unitig_354	9953	11629	-	5.043735	4.794015	4.192085	Protein of unknown function
HWER_15559	unitig_355	15923	19985	-	10.42642	8.566555	7.534975	Similar to PNC1 Nicotinamidase (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_14491	unitig_356	144	1180	+	1945.67	1108.624	599.8715	Similar to rpl22 60S ribosomal protein L22 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_14585	unitig_357	2543	3329	-	15.0819	24.18695	28.38485	Similar to mrp21 37S ribosomal protein mrp21, mitochondrial (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_14590	unitig_357	19816	20920	+	1356.43	856.836	443.392	Similar to atp19 ATP synthase subunit K, mitochondrial (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_14591	unitig_357	21390	23525	-	1.410315	2.037725	2.17151	Protein of unknown function
HWER_14999	unitig_358	27976	29106	-	13.6649	14.2947	18.82155	Protein of unknown function
HWER_04135	unitig_36	3599	8817	-	1.980175	3.73004	4.917385	Similar to NUGGC Nuclear GTPase SLIP-GC (Homo sapiens)
HWER_04138	unitig_36	13680	18342	-	38.07585	33.63485	24.86335	Similar to CLU1 Clustered mitochondria protein homolog (Phaeosphaeria nodorum (strain SN15 / ATCC MYA-4574 / FGSC 10173))
HWER_04183	unitig_36	144528	145788	-	88.8897	58.36055	41.70655	Similar to YGL242C Ankyrin repeat-containing protein YGL242C (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_04190	unitig_36	160341	163787	+	2.76082	7.648195	10.34801	Similar to SPAC1327.01c Uncharacterized transcriptional regulatory protein C1327.01c (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_04193	unitig_36	173755	176253	+	2.66055	4.6409	7.093055	Protein of unknown function
HWER_04196	unitig_36	183931	188133	+	4.140345	5.55604	6.52537	Protein of unknown function
HWER_04199	unitig_36	192096	192539	-	0.03576865	0.26779015	0.317333	Protein of unknown function
HWER_04211	unitig_36	228762	230944	-	19.9477	9.2843	4.48722	Protein of unknown function
HWER_14556	unitig_361	4785	8265	+	1.94986	1.926645	2.32482	Similar to grt1 Zinc finger protein grt1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_14560	unitig_361	15616	17745	-	13.107435	11.54617	4.722875	Similar to SPAC11D3.18c Uncharacterized transporter C11D3.18C (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_13958	unitig_362	9445	11727	-	411.659	541.8245	654.3895	Similar to AFUA_6G14090 Uncharacterized protein AFUA_6G14090 (Neosartorya fumigata (strain ATCC MYA-4609 / Af293 / CBS 101355 / FGSC A1100))
HWER_15762	unitig_364	16361	18875	-	18.51305	15.3484	16.57795	Similar to novR Decarboxylase NovR (Streptomyces niveus)
HWER_15763	unitig_364	20106	20482	-	0	0	0.1529235	Protein of unknown function
HWER_14541	unitig_365	660	1700	+	13.31715	18.71775	21.50565	Similar to CDC21 Thymidylate synthase (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_14544	unitig_365	10737	11453	-	0.63131	3.7272255	6.80525	Similar to acpS Holo-[acyl-carrier-protein] synthase (Geobacillus sp. (strain WCH70))
HWER_14553	unitig_365	38110	38883	-	2.158575	15.66424	24.282	Similar to mrp21 37S ribosomal protein mrp21, mitochondrial (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_14783	unitig_366	1	1708	-	12.3576	20.44355	28.72845	Similar to hem14 Protoporphyrinogen oxidase (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_14786	unitig_366	7003	8469	+	8.470175	11.23125	12.44025	Similar to SLD2 DNA replication regulator SLD2 (Phaeosphaeria nodorum (strain SN15 / ATCC MYA-4574 / FGSC 10173))
HWER_14788	unitig_366	16646	19321	+	2.403535	4.629335	6.64984	Similar to sgd1 Suppressor of glycerol defect protein 1 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
HWER_15415	unitig_367	18924	19130	+	0	1.48332	2.63463	Protein of unknown function
HWER_15416	unitig_367	21136	22680	+	17.2234	14.45155	12.23155	Similar to RRP8 25S rRNA (adenine(645)-N(1))-methyltransferase (Saccharomyces cerevisiae (strain ATCC 204508 / S288c))
HWER_14161	unitig_369	11654	12950	-	88.5571	82.34205	61.92815	Similar to dre2 Fe-S cluster assembly protein dre2 (Botryotinia fuckeliana (strain B05.10))
HWER_14169	unitig_369	31514	32834	+	38.64135	26.1808	16.5097	Similar to vps29 Vacuolar protein sorting-associated protein 29 (Schizosaccharomyces pombe (strain 972 / ATCC 24843))
